,station,FIPS,county_name,date,data_type,value
90,GHCND:USC00202423,26069,Iosco,1940-01-01T00:00:00,SNOW,233.0
91,GHCND:USC00202423,26069,Iosco,1940-01-01T00:00:00,TMAX,-3.6
92,GHCND:USC00202423,26069,Iosco,1940-01-01T00:00:00,TMIN,-11.4
93,GHCND:USC00202445,26021,Berrien,1940-01-01T00:00:00,PRCP,38.6
94,GHCND:USC00202445,26021,Berrien,1940-01-01T00:00:00,SNOW,532.0
95,GHCND:USC00202445,26021,Berrien,1940-01-01T00:00:00,TMAX,-5.1
96,GHCND:USC00202445,26021,Berrien,1940-01-01T00:00:00,TMIN,-11.6
97,GHCND:USC00202671,26133,Osceola,1940-01-01T00:00:00,PRCP,34.8
98,GHCND:USC00202671,26133,Osceola,1940-01-01T00:00:00,SNOW,302.0
99,GHCND:USC00202671,26133,Osceola,1940-01-01T00:00:00,TMAX,-5.1
100,GHCND:USC00202671,26133,Osceola,1940-01-01T00:00:00,TMIN,-13.1
101,GHCND:USC00202737,26041,Delta,1940-01-01T00:00:00,PRCP,75.0
102,GHCND:USC00202737,26041,Delta,1940-01-01T00:00:00,SNOW,838.0
103,GHCND:USC00202737,26041,Delta,1940-01-01T00:00:00,TMAX,-4.4
104,GHCND:USC00202737,26041,Delta,1940-01-01T00:00:00,TMIN,-11.8
105,GHCND:USC00202784,26055,Grand Traverse,1940-01-01T00:00:00,PRCP,57.9
106,GHCND:USC00202784,26055,Grand Traverse,1940-01-01T00:00:00,SNOW,710.0
107,GHCND:USC00202784,26055,Grand Traverse,1940-01-01T00:00:00,TMAX,-5.3
108,GHCND:USC00202784,26055,Grand Traverse,1940-01-01T00:00:00,TMIN,-13.5
109,GHCND:USC00202984,26019,Benzie,1940-01-01T00:00:00,PRCP,105.4
110,GHCND:USC00202984,26019,Benzie,1940-01-01T00:00:00,TMAX,-4.0
111,GHCND:USC00202984,26019,Benzie,1940-01-01T00:00:00,TMIN,-9.7
112,GHCND:USC00203081,26097,Mackinac,1940-01-01T00:00:00,TMAX,-4.8
113,GHCND:USC00203081,26097,Mackinac,1940-01-01T00:00:00,TMIN,-16.3
114,GHCND:USC00203096,26137,Ostego,1940-01-01T00:00:00,PRCP,65.9
115,GHCND:USC00203096,26137,Ostego,1940-01-01T00:00:00,SNOW,1086.0
116,GHCND:USC00203290,26139,Ottawa,1940-01-01T00:00:00,PRCP,64.5
117,GHCND:USC00203290,26139,Ottawa,1940-01-01T00:00:00,SNOW,990.0
118,GHCND:USC00203290,26139,Ottawa,1940-01-01T00:00:00,TMAX,-3.4
119,GHCND:USC00203290,26139,Ottawa,1940-01-01T00:00:00,TMIN,-10.0
120,GHCND:USC00203327,26081,Kent,1940-01-01T00:00:00,PRCP,43.0
121,GHCND:USC00203327,26081,Kent,1940-01-01T00:00:00,SNOW,408.0
122,GHCND:USC00203337,26081,Kent,1940-01-01T00:00:00,PRCP,43.0
123,GHCND:USC00203337,26081,Kent,1940-01-01T00:00:00,SNOW,408.0
124,GHCND:USC00203337,26081,Kent,1940-01-01T00:00:00,TMAX,-4.0
125,GHCND:USC00203337,26081,Kent,1940-01-01T00:00:00,TMIN,-9.3
126,GHCND:USC00203391,26039,Crawford,1940-01-01T00:00:00,PRCP,26.6
127,GHCND:USC00203391,26039,Crawford,1940-01-01T00:00:00,SNOW,646.0
128,GHCND:USC00203391,26039,Crawford,1940-01-01T00:00:00,TMAX,-5.1
129,GHCND:USC00203391,26039,Crawford,1940-01-01T00:00:00,TMIN,-14.4
130,GHCND:USC00203429,26117,Montcalm,1940-01-01T00:00:00,PRCP,32.7
131,GHCND:USC00203429,26117,Montcalm,1940-01-01T00:00:00,SNOW,140.0
132,GHCND:USC00203429,26117,Montcalm,1940-01-01T00:00:00,TMAX,-4.2
133,GHCND:USC00203429,26117,Montcalm,1940-01-01T00:00:00,TMIN,-11.0
134,GHCND:USC00203504,26077,Kalamazoo,1940-01-01T00:00:00,PRCP,49.9
135,GHCND:USC00203504,26077,Kalamazoo,1940-01-01T00:00:00,SNOW,254.0
136,GHCND:USC00203504,26077,Kalamazoo,1940-01-01T00:00:00,TMAX,-5.8
137,GHCND:USC00203504,26077,Kalamazoo,1940-01-01T00:00:00,TMIN,-12.6
138,GHCND:USC00203529,26069,Iosco,1940-01-01T00:00:00,PRCP,55.2
139,GHCND:USC00203529,26069,Iosco,1940-01-01T00:00:00,SNOW,227.0
140,GHCND:USC00203529,26069,Iosco,1940-01-01T00:00:00,TMAX,-3.7
141,GHCND:USC00203529,26069,Iosco,1940-01-01T00:00:00,TMIN,-14.2
142,GHCND:USC00203585,26063,Huron,1940-01-01T00:00:00,PRCP,22.3
143,GHCND:USC00203585,26063,Huron,1940-01-01T00:00:00,SNOW,145.0
144,GHCND:USC00203585,26063,Huron,1940-01-01T00:00:00,TMAX,-4.6
145,GHCND:USC00203585,26063,Huron,1940-01-01T00:00:00,TMIN,-10.8
146,GHCND:USC00203616,26035,Clare,1940-01-01T00:00:00,PRCP,48.0
147,GHCND:USC00203616,26035,Clare,1940-01-01T00:00:00,SNOW,480.0
148,GHCND:USC00203624,26001,Alcona,1940-01-01T00:00:00,PRCP,51.8
149,GHCND:USC00203624,26001,Alcona,1940-01-01T00:00:00,SNOW,255.0
150,GHCND:USC00203624,26001,Alcona,1940-01-01T00:00:00,TMAX,-3.7
151,GHCND:USC00203624,26001,Alcona,1940-01-01T00:00:00,TMIN,-10.3
152,GHCND:USC00203632,26127,Oceana,1940-01-01T00:00:00,PRCP,109.9
153,GHCND:USC00203632,26127,Oceana,1940-01-01T00:00:00,SNOW,1296.0
154,GHCND:USC00203632,26127,Oceana,1940-01-01T00:00:00,TMAX,-4.3
155,GHCND:USC00203632,26127,Oceana,1940-01-01T00:00:00,TMIN,-11.6
156,GHCND:USC00203661,26015,Barry,1940-01-01T00:00:00,PRCP,39.5
157,GHCND:USC00203661,26015,Barry,1940-01-01T00:00:00,SNOW,267.0
158,GHCND:USC00203661,26015,Barry,1940-01-01T00:00:00,TMAX,-4.4
159,GHCND:USC00203661,26015,Barry,1940-01-01T00:00:00,TMIN,-11.8
160,GHCND:USC00203769,26127,Oceana,1940-01-01T00:00:00,PRCP,104.6
161,GHCND:USC00203769,26127,Oceana,1940-01-01T00:00:00,SNOW,951.0
162,GHCND:USC00203785,26039,Crawford,1940-01-01T00:00:00,PRCP,89.8
163,GHCND:USC00203785,26039,Crawford,1940-01-01T00:00:00,SNOW,558.0
164,GHCND:USC00203785,26039,Crawford,1940-01-01T00:00:00,TMAX,-5.1
165,GHCND:USC00203785,26039,Crawford,1940-01-01T00:00:00,TMIN,-14.1
166,GHCND:USC00203823,26059,Hillsdale,1940-01-01T00:00:00,PRCP,44.4
167,GHCND:USC00203823,26059,Hillsdale,1940-01-01T00:00:00,SNOW,435.0
168,GHCND:USC00203823,26059,Hillsdale,1940-01-01T00:00:00,TMAX,-5.1
169,GHCND:USC00203823,26059,Hillsdale,1940-01-01T00:00:00,TMIN,-12.9
170,GHCND:USC00203858,26139,Ottawa,1940-01-01T00:00:00,PRCP,69.0
171,GHCND:USC00203858,26139,Ottawa,1940-01-01T00:00:00,SNOW,775.0
172,GHCND:USC00203858,26139,Ottawa,1940-01-01T00:00:00,TMAX,-3.1
173,GHCND:USC00203858,26139,Ottawa,1940-01-01T00:00:00,TMIN,-9.7
174,GHCND:USC00203932,26113,Missaukee,1940-01-01T00:00:00,PRCP,33.7
175,GHCND:USC00203932,26113,Missaukee,1940-01-01T00:00:00,SNOW,367.0
176,GHCND:USC00203932,26113,Missaukee,1940-01-01T00:00:00,TMAX,-4.4
177,GHCND:USC00203932,26113,Missaukee,1940-01-01T00:00:00,TMIN,-13.1
178,GHCND:USC00203947,26093,Livingston,1940-01-01T00:00:00,PRCP,31.1
179,GHCND:USC00203947,26093,Livingston,1940-01-01T00:00:00,SNOW,214.0
180,GHCND:USC00203982,26033,Chippewa,1940-01-01T00:00:00,SNOW,1248.0
181,GHCND:USC00204090,26043,Dickinson,1940-01-01T00:00:00,PRCP,37.1
182,GHCND:USC00204090,26043,Dickinson,1940-01-01T00:00:00,SNOW,440.0
183,GHCND:USC00204090,26043,Dickinson,1940-01-01T00:00:00,TMAX,-6.2
184,GHCND:USC00204090,26043,Dickinson,1940-01-01T00:00:00,TMIN,-16.3
185,GHCND:USC00204104,26053,Gogebic,1940-01-01T00:00:00,PRCP,24.0
186,GHCND:USC00204104,26053,Gogebic,1940-01-01T00:00:00,SNOW,1320.0
187,GHCND:USC00204104,26053,Gogebic,1940-01-01T00:00:00,TMAX,-7.7
188,GHCND:USC00204104,26053,Gogebic,1940-01-01T00:00:00,TMIN,-18.0
189,GHCND:USC00204127,26103,Marquette,1940-01-01T00:00:00,PRCP,35.7
190,GHCND:USC00204127,26103,Marquette,1940-01-01T00:00:00,SNOW,522.0
191,GHCND:USC00204127,26103,Marquette,1940-01-01T00:00:00,TMAX,-7.2
192,GHCND:USC00204127,26103,Marquette,1940-01-01T00:00:00,TMIN,-15.6
193,GHCND:USC00204244,26077,Kalamazoo,1940-01-01T00:00:00,PRCP,133.7
194,GHCND:USC00204244,26077,Kalamazoo,1940-01-01T00:00:00,SNOW,1147.0
195,GHCND:USC00204244,26077,Kalamazoo,1940-01-01T00:00:00,TMAX,-4.7
196,GHCND:USC00204244,26077,Kalamazoo,1940-01-01T00:00:00,TMIN,-11.6
197,GHCND:USC00204257,26079,Kalkaska,1940-01-01T00:00:00,PRCP,67.3
198,GHCND:USC00204257,26079,Kalkaska,1940-01-01T00:00:00,SNOW,1357.0
199,GHCND:USC00204320,26081,Kent,1940-01-01T00:00:00,PRCP,65.3
200,GHCND:USC00204320,26081,Kent,1940-01-01T00:00:00,SNOW,618.0
201,GHCND:USC00204502,26113,Missaukee,1940-01-01T00:00:00,PRCP,34.1
202,GHCND:USC00204502,26113,Missaukee,1940-01-01T00:00:00,SNOW,214.0
203,GHCND:USC00204502,26113,Missaukee,1940-01-01T00:00:00,TMAX,-4.7
204,GHCND:USC00204502,26113,Missaukee,1940-01-01T00:00:00,TMIN,-13.4
205,GHCND:USC00204623,26013,Baraga,1940-01-01T00:00:00,PRCP,46.5
206,GHCND:USC00204623,26013,Baraga,1940-01-01T00:00:00,SNOW,885.0
207,GHCND:USC00204660,26087,Lapeer,1940-01-01T00:00:00,PRCP,21.3
208,GHCND:USC00204660,26087,Lapeer,1940-01-01T00:00:00,SNOW,152.0
209,GHCND:USC00204660,26087,Lapeer,1940-01-01T00:00:00,TMAX,-4.8
210,GHCND:USC00204660,26087,Lapeer,1940-01-01T00:00:00,TMIN,-11.9
211,GHCND:USC00204954,26105,Mason,1940-01-01T00:00:00,PRCP,68.1
212,GHCND:USC00204954,26105,Mason,1940-01-01T00:00:00,SNOW,452.0
213,GHCND:USC00204954,26105,Mason,1940-01-01T00:00:00,TMAX,-2.8
214,GHCND:USC00204954,26105,Mason,1940-01-01T00:00:00,TMIN,-9.1
215,GHCND:USC00205000,26047,Emmet,1940-01-01T00:00:00,PRCP,41.0
216,GHCND:USC00205000,26047,Emmet,1940-01-01T00:00:00,SNOW,433.0
217,GHCND:USC00205000,26047,Emmet,1940-01-01T00:00:00,TMAX,-4.4
218,GHCND:USC00205000,26047,Emmet,1940-01-01T00:00:00,TMIN,-11.1
219,GHCND:USC00205043,26009,Antrim,1940-01-01T00:00:00,PRCP,124.0
220,GHCND:USC00205065,26101,Manistee,1940-01-01T00:00:00,PRCP,76.8
221,GHCND:USC00205065,26101,Manistee,1940-01-01T00:00:00,SNOW,954.0
222,GHCND:USC00205065,26101,Manistee,1940-01-01T00:00:00,TMAX,-3.1
223,GHCND:USC00205065,26101,Manistee,1940-01-01T00:00:00,TMIN,-9.5
224,GHCND:USC00205073,26153,Schoolcraft,1940-01-01T00:00:00,PRCP,59.2
225,GHCND:USC00205073,26153,Schoolcraft,1940-01-01T00:00:00,SNOW,1071.0
226,GHCND:USC00205073,26153,Schoolcraft,1940-01-01T00:00:00,TMAX,-4.1
227,GHCND:USC00205073,26153,Schoolcraft,1940-01-01T00:00:00,TMIN,-13.7
228,GHCND:USC00205254,26117,Montcalm,1940-01-01T00:00:00,PRCP,82.6
229,GHCND:USC00205403,26103,Marquette,1940-01-01T00:00:00,PRCP,70.8
230,GHCND:USC00205403,26103,Marquette,1940-01-01T00:00:00,SNOW,842.0
231,GHCND:USC00205436,26111,Midland,1940-01-01T00:00:00,PRCP,44.0
232,GHCND:USC00205436,26111,Midland,1940-01-01T00:00:00,SNOW,158.0
233,GHCND:USC00205436,26111,Midland,1940-01-01T00:00:00,TMAX,-3.3
234,GHCND:USC00205436,26111,Midland,1940-01-01T00:00:00,TMIN,-10.6
235,GHCND:USC00205452,26093,Livingston,1940-01-01T00:00:00,PRCP,37.1
236,GHCND:USC00205452,26093,Livingston,1940-01-01T00:00:00,SNOW,201.0
237,GHCND:USC00205452,26093,Livingston,1940-01-01T00:00:00,TMAX,-5.4
238,GHCND:USC00205452,26093,Livingston,1940-01-01T00:00:00,TMIN,-11.8
239,GHCND:USC00205531,26135,Oscoda,1940-01-01T00:00:00,PRCP,37.5
240,GHCND:USC00205531,26135,Oscoda,1940-01-01T00:00:00,SNOW,456.0
241,GHCND:USC00205531,26135,Oscoda,1940-01-01T00:00:00,TMAX,-4.6
242,GHCND:USC00205531,26135,Oscoda,1940-01-01T00:00:00,TMIN,-14.9
243,GHCND:USC00205558,26115,Monroe,1940-01-01T00:00:00,PRCP,27.3
244,GHCND:USC00205558,26115,Monroe,1940-01-01T00:00:00,SNOW,263.0
245,GHCND:USC00205558,26115,Monroe,1940-01-01T00:00:00,TMAX,-4.5
246,GHCND:USC00205558,26115,Monroe,1940-01-01T00:00:00,TMIN,-12.2
247,GHCND:USC00205601,26091,Lenawee,1940-01-01T00:00:00,PRCP,40.8
248,GHCND:USC00205601,26091,Lenawee,1940-01-01T00:00:00,SNOW,229.0
249,GHCND:USC00205601,26091,Lenawee,1940-01-01T00:00:00,TMAX,-4.7
250,GHCND:USC00205601,26091,Lenawee,1940-01-01T00:00:00,TMIN,-12.6
251,GHCND:USC00205662,26073,Isabella,1940-01-01T00:00:00,PRCP,44.4
252,GHCND:USC00205662,26073,Isabella,1940-01-01T00:00:00,SNOW,143.0
253,GHCND:USC00205662,26073,Isabella,1940-01-01T00:00:00,TMAX,-3.8
254,GHCND:USC00205662,26073,Isabella,1940-01-01T00:00:00,TMIN,-11.1
255,GHCND:USC00205690,26003,Alger,1940-01-01T00:00:00,PRCP,129.5
256,GHCND:USC00205690,26003,Alger,1940-01-01T00:00:00,SNOW,1352.0
257,GHCND:USC00205690,26003,Alger,1940-01-01T00:00:00,TMAX,-4.3
258,GHCND:USC00205690,26003,Alger,1940-01-01T00:00:00,TMIN,-12.8
259,GHCND:USC00205803,26123,Newaygo,1940-01-01T00:00:00,PRCP,54.1
260,GHCND:USC00205803,26123,Newaygo,1940-01-01T00:00:00,SNOW,427.0
261,GHCND:USC00205803,26123,Newaygo,1940-01-01T00:00:00,TMAX,-4.2
262,GHCND:USC00205803,26123,Newaygo,1940-01-01T00:00:00,TMIN,-12.9
263,GHCND:USC00205816,26095,Luce,1940-01-01T00:00:00,SNOW,1108.0
264,GHCND:USC00205816,26095,Luce,1940-01-01T00:00:00,TMAX,-6.1
265,GHCND:USC00205816,26095,Luce,1940-01-01T00:00:00,TMIN,-12.7
266,GHCND:USC00205819,26021,Berrien,1940-01-01T00:00:00,PRCP,23.9
267,GHCND:USC00205819,26021,Berrien,1940-01-01T00:00:00,SNOW,278.0
268,GHCND:USC00206184,26141,Presque Isle,1940-01-01T00:00:00,PRCP,36.6
269,GHCND:USC00206184,26141,Presque Isle,1940-01-01T00:00:00,SNOW,255.0
270,GHCND:USC00206184,26141,Presque Isle,1940-01-01T00:00:00,TMAX,-5.3
271,GHCND:USC00206184,26141,Presque Isle,1940-01-01T00:00:00,TMIN,-13.3
272,GHCND:USC00206189,26119,Montmorency,1940-01-01T00:00:00,PRCP,24.4
273,GHCND:USC00206189,26119,Montmorency,1940-01-01T00:00:00,SNOW,399.0
274,GHCND:USC00206189,26119,Montmorency,1940-01-01T00:00:00,TMAX,-4.4
275,GHCND:USC00206189,26119,Montmorency,1940-01-01T00:00:00,TMIN,-13.3
276,GHCND:USC00206210,26131,Ontonagon,1940-01-01T00:00:00,PRCP,53.0
277,GHCND:USC00206210,26131,Ontonagon,1940-01-01T00:00:00,SNOW,1351.0
278,GHCND:USC00206210,26131,Ontonagon,1940-01-01T00:00:00,TMAX,-5.4
279,GHCND:USC00206210,26131,Ontonagon,1940-01-01T00:00:00,TMIN,-12.8
280,GHCND:USC00206300,26155,Shiawassee,1940-01-01T00:00:00,PRCP,32.2
281,GHCND:USC00206300,26155,Shiawassee,1940-01-01T00:00:00,SNOW,134.0
282,GHCND:USC00206300,26155,Shiawassee,1940-01-01T00:00:00,TMAX,-3.8
283,GHCND:USC00206300,26155,Shiawassee,1940-01-01T00:00:00,TMIN,-11.3
284,GHCND:USC00206327,26061,Houghton,1940-01-01T00:00:00,SNOW,1032.0
285,GHCND:USC00206404,26159,Van Buren,1940-01-01T00:00:00,PRCP,61.8
286,GHCND:USC00206404,26159,Van Buren,1940-01-01T00:00:00,SNOW,938.0
287,GHCND:USC00206404,26159,Van Buren,1940-01-01T00:00:00,TMAX,-5.0
288,GHCND:USC00206404,26159,Van Buren,1940-01-01T00:00:00,TMIN,-12.3
289,GHCND:USC00206507,26047,Emmet,1940-01-01T00:00:00,PRCP,80.0
290,GHCND:USC00206507,26047,Emmet,1940-01-01T00:00:00,SNOW,772.0
291,GHCND:USC00206507,26047,Emmet,1940-01-01T00:00:00,TMAX,-1.5
292,GHCND:USC00206507,26047,Emmet,1940-01-01T00:00:00,TMIN,-10.4
293,GHCND:USC00206658,26125,Oakland,1940-01-01T00:00:00,PRCP,54.1
294,GHCND:USC00206658,26125,Oakland,1940-01-01T00:00:00,SNOW,170.0
295,GHCND:USC00206658,26125,Oakland,1940-01-01T00:00:00,TMAX,-5.1
296,GHCND:USC00206658,26125,Oakland,1940-01-01T00:00:00,TMIN,-10.9
297,GHCND:USC00206680,26147,St. Clair ,1940-01-01T00:00:00,TMAX,-4.4
298,GHCND:USC00206680,26147,St. Clair ,1940-01-01T00:00:00,TMIN,-10.0
299,GHCND:USC00207068,26041,Delta,1940-01-01T00:00:00,PRCP,60.0
300,GHCND:USC00207089,26141,Presque Isle,1940-01-01T00:00:00,PRCP,61.6
301,GHCND:USC00207089,26141,Presque Isle,1940-01-01T00:00:00,SNOW,438.0
302,GHCND:USC00207122,26143,Roscommon,1940-01-01T00:00:00,PRCP,41.5
303,GHCND:USC00207122,26143,Roscommon,1940-01-01T00:00:00,SNOW,449.0
304,GHCND:USC00207122,26143,Roscommon,1940-01-01T00:00:00,TMAX,-4.0
305,GHCND:USC00207122,26143,Roscommon,1940-01-01T00:00:00,TMIN,-14.1
306,GHCND:USC00207187,26033,Chippewa,1940-01-01T00:00:00,PRCP,68.2
307,GHCND:USC00207187,26033,Chippewa,1940-01-01T00:00:00,SNOW,959.0
308,GHCND:USC00207222,26145,Saginaw,1940-01-01T00:00:00,PRCP,33.1
309,GHCND:USC00207222,26145,Saginaw,1940-01-01T00:00:00,SNOW,100.0
310,GHCND:USC00207271,26097,Mackinac,1940-01-01T00:00:00,PRCP,32.0
311,GHCND:USC00207271,26097,Mackinac,1940-01-01T00:00:00,SNOW,431.0
312,GHCND:USC00207271,26097,Mackinac,1940-01-01T00:00:00,TMAX,-3.8
313,GHCND:USC00207271,26097,Mackinac,1940-01-01T00:00:00,TMIN,-10.9
314,GHCND:USC00207280,26037,Clinton,1940-01-01T00:00:00,PRCP,35.5
315,GHCND:USC00207280,26037,Clinton,1940-01-01T00:00:00,SNOW,155.0
316,GHCND:USC00207280,26037,Clinton,1940-01-01T00:00:00,TMAX,-3.6
